,Name,Favorite_Song,C_IDtwr,E_IDtwr,Mother,PH_ID_Chicken,PR_ID_Chicken,PH_Name,PH_ID_Egg,PR_ID_Egg,I_LOC,NW,Parent_Gen,Father,C_ID_Father,Generation,E_ID_Father,PH_Name_Father,PH_ID,PR_ID,GrandMother,C_ID_Maternal_Mother,E_ID_Maternal_Mother,GrandFather,C_ID,E_IDChicken,E_ID_MotherIL,Mother_I_LOC,E_IDCMF,Father_I_LOC,E_ID_GrandMother_IL,GrandMother_I_LOC,E_ID,GrandFather_I_LOC
89,Ulises,Photograph,919035770.0,919035770.0,ALAYNA,957414462.0,555219015.0,ALAYNA,957414462.0,555219015.0,A,False,Gen1,Easton,555219015,Gen1,555219015,Pat,631311759,800981516,ALAYNA,957414462,957414462,Ralph,800981516,,957414462,C,555219015,C,957414462,C,555219015,C
90,Reuben,Paranoid,189398264.0,189398264.0,ROXANNA,858850087.0,492574247.0,ROXANNA,858850087.0,492574247.0,B,True,Gen1,Gilbert,492574247,Gen1,492574247,Liz,630559425,800981516,ROXANNA,858850087,858850087,Ralph,800981516,,858850087,B,492574247,B,858850087,B,492574247,B
91,HYO,The Sky Is Crying,721826185.0,721826185.0,SONG,739930909.0,492574247.0,SONG,739930909.0,492574247.0,C,False,Gen1,Gilbert,492574247,Gen1,492574247,Liz,630559425,800981516,SONG,739930909,739930909,Ralph,800981516,,739930909,A,492574247,B,739930909,A,492574247,B
92,MAPLE,The Crystal Ship,235056962.0,235056962.0,YANG,267447917.0,492574247.0,YANG,267447917.0,492574247.0,C,False,Gen1,Gilbert,492574247,Gen1,492574247,Liz,630559425,800981516,YANG,267447917,267447917,Ralph,800981516,,267447917,C,492574247,B,267447917,C,492574247,B
93,Marvin,Until It Sleeps,273418256.0,273418256.0,BARBIE,849686314.0,492574247.0,BARBIE,849686314.0,492574247.0,C,False,Gen1,Gilbert,492574247,Gen1,492574247,Liz,630559425,800981516,BARBIE,849686314,849686314,Ralph,800981516,,849686314,A,492574247,B,849686314,A,492574247,B
94,HELENA,Ohio,149697779.0,149697779.0,RUFINA,908492913.0,492574247.0,RUFINA,908492913.0,492574247.0,C,False,Gen1,Gilbert,492574247,Gen1,492574247,Liz,630559425,800981516,RUFINA,908492913,908492913,Ralph,800981516,,908492913,A,492574247,B,908492913,A,492574247,B
95,Edgar,Loving You Sunday Morning,956291580.0,956291580.0,FERMINA,167740021.0,492574247.0,FERMINA,167740021.0,492574247.0,A,False,Gen1,Gilbert,492574247,Gen1,492574247,Liz,630559425,800981516,FERMINA,167740021,167740021,Ralph,800981516,,167740021,B,492574247,B,167740021,B,492574247,B
96,ANNIE,The Great Gig In the Sky,374988957.0,374988957.0,PENELOPE,384042912.0,492574247.0,PENELOPE,384042912.0,492574247.0,A,False,Gen1,Gilbert,492574247,Gen1,492574247,Liz,630559425,800981516,PENELOPE,384042912,384042912,Ralph,800981516,,384042912,C,492574247,B,384042912,C,492574247,B
97,Deandre,Brickyard Road,89865455.0,89865455.0,PENELOPE,384042912.0,492574247.0,PENELOPE,384042912.0,492574247.0,B,True,Gen1,Gilbert,492574247,Gen1,492574247,Liz,630559425,800981516,PENELOPE,384042912,384042912,Ralph,800981516,,384042912,C,492574247,B,384042912,C,492574247,B
98,YAEL,Any Way You Want It,444276880.0,444276880.0,AURA,931542825.0,492574247.0,AURA,931542825.0,492574247.0,A,False,Gen1,Gilbert,492574247,Gen1,492574247,Liz,630559425,800981516,AURA,931542825,931542825,Ralph,800981516,,931542825,C,492574247,B,931542825,C,492574247,B
99,SEEMA,JUST YOU AND ME,203348132.0,203348132.0,RANA,849068796.0,492574247.0,RANA,849068796.0,492574247.0,B,True,Gen1,Gilbert,492574247,Gen1,492574247,Liz,630559425,800981516,RANA,849068796,849068796,Ralph,800981516,,849068796,A,492574247,B,849068796,A,492574247,B
100,ERIC,Helter Skelter,562785431.0,562785431.0,SHARLENE,162244863.0,492574247.0,SHARLENE,162244863.0,492574247.0,B,True,Gen1,Gilbert,492574247,Gen1,492574247,Liz,630559425,800981516,SHARLENE,162244863,162244863,Ralph,800981516,,162244863,B,492574247,B,162244863,B,492574247,B
101,Nash,I'm the One,876597475.0,876597475.0,AKILAH,687124956.0,492574247.0,AKILAH,687124956.0,492574247.0,C,False,Gen1,Gilbert,492574247,Gen1,492574247,Liz,630559425,800981516,AKILAH,687124956,687124956,Ralph,800981516,,687124956,B,492574247,B,687124956,B,492574247,B
102,Genaro,Illegal Smile,43540785.0,43540785.0,KARISSA,543426712.0,492574247.0,KARISSA,543426712.0,492574247.0,C,False,Gen1,Gilbert,492574247,Gen1,492574247,Liz,630559425,800981516,KARISSA,543426712,543426712,Ralph,800981516,,543426712,C,492574247,B,543426712,C,492574247,B
103,Alfred,Three Little Birds,348364845.0,348364845.0,JONELL,452305566.0,492574247.0,JONELL,452305566.0,492574247.0,C,False,Gen1,Gilbert,492574247,Gen1,492574247,Liz,630559425,800981516,JONELL,452305566,452305566,Ralph,800981516,,452305566,B,492574247,B,452305566,B,492574247,B
104,Thomas,Too Many People,16227501.0,16227501.0,ROXANNA,858850087.0,303723250.0,ROXANNA,858850087.0,303723250.0,C,False,Gen1,Antony,303723250,Gen1,303723250,Pat,631311759,800981516,ROXANNA,858850087,858850087,Ralph,800981516,,858850087,B,303723250,B,858850087,B,303723250,B
105,Jermaine,Run Like Hell,847329116.0,847329116.0,ADRIANNA,895601231.0,303723250.0,ADRIANNA,895601231.0,303723250.0,B,True,Gen1,Antony,303723250,Gen1,303723250,Pat,631311759,800981516,ADRIANNA,895601231,895601231,Ralph,800981516,,895601231,C,303723250,B,895601231,C,303723250,B
106,JAYNA,Levon,219238337.0,219238337.0,SONG,739930909.0,303723250.0,SONG,739930909.0,303723250.0,B,True,Gen1,Antony,303723250,Gen1,303723250,Pat,631311759,800981516,SONG,739930909,739930909,Ralph,800981516,,739930909,A,303723250,B,739930909,A,303723250,B
107,VANNESSA,Dancing In the Street,320813849.0,320813849.0,YANG,267447917.0,303723250.0,YANG,267447917.0,303723250.0,C,False,Gen1,Antony,303723250,Gen1,303723250,Pat,631311759,800981516,YANG,267447917,267447917,Ralph,800981516,,267447917,C,303723250,B,267447917,C,303723250,B
108,CASSEY,Should I Stay Or Should,637756824.0,637756824.0,YANG,267447917.0,303723250.0,YANG,267447917.0,303723250.0,A,False,Gen1,Antony,303723250,Gen1,303723250,Pat,631311759,800981516,YANG,267447917,267447917,Ralph,800981516,,267447917,C,303723250,B,267447917,C,303723250,B
109,MARJORY,Ready For Love,899069226.0,899069226.0,YANG,267447917.0,303723250.0,YANG,267447917.0,303723250.0,B,True,Gen1,Antony,303723250,Gen1,303723250,Pat,631311759,800981516,YANG,267447917,267447917,Ralph,800981516,,267447917,C,303723250,B,267447917,C,303723250,B
110,MONA,Driver's Seat,894355468.0,894355468.0,ALEXANDRA,204287992.0,303723250.0,ALEXANDRA,204287992.0,303723250.0,B,True,Gen1,Antony,303723250,Gen1,303723250,Pat,631311759,800981516,ALEXANDRA,204287992,204287992,Ralph,800981516,,204287992,C,303723250,B,204287992,C,303723250,B
111,OTILIA,A Fool for Your Stockings,571380452.0,571380452.0,ALEXANDRA,204287992.0,303723250.0,ALEXANDRA,204287992.0,303723250.0,A,False,Gen1,Antony,303723250,Gen1,303723250,Pat,631311759,800981516,ALEXANDRA,204287992,204287992,Ralph,800981516,,204287992,C,303723250,B,204287992,C,303723250,B
112,GERALYN,Walk On The Wild Side,103942468.0,103942468.0,LOLITA,4048737.0,303723250.0,LOLITA,4048737.0,303723250.0,A,False,Gen1,Antony,303723250,Gen1,303723250,Pat,631311759,800981516,LOLITA,4048737,4048737,Ralph,800981516,,4048737,A,303723250,B,4048737,A,303723250,B
113,Elisha,Free Bird,386428214.0,386428214.0,LOLITA,4048737.0,303723250.0,LOLITA,4048737.0,303723250.0,B,True,Gen1,Antony,303723250,Gen1,303723250,Pat,631311759,800981516,LOLITA,4048737,4048737,Ralph,800981516,,4048737,A,303723250,B,4048737,A,303723250,B
114,Colton,Yellow Ledbetter,511719878.0,511719878.0,HWA,265602119.0,303723250.0,HWA,265602119.0,303723250.0,A,False,Gen1,Antony,303723250,Gen1,303723250,Pat,631311759,800981516,HWA,265602119,265602119,Ralph,800981516,,265602119,C,303723250,B,265602119,C,303723250,B
115,LEISHA,Lust for Life,2209905.0,2209905.0,SHELLIE,966283262.0,303723250.0,SHELLIE,966283262.0,303723250.0,B,True,Gen1,Antony,303723250,Gen1,303723250,Pat,631311759,800981516,SHELLIE,966283262,966283262,Ralph,800981516,,966283262,C,303723250,B,966283262,C,303723250,B
116,Landen,No Turning Back,471249873.0,471249873.0,ALINA,813486861.0,303723250.0,ALINA,813486861.0,303723250.0,C,False,Gen1,Antony,303723250,Gen1,303723250,Pat,631311759,800981516,ALINA,813486861,813486861,Ralph,800981516,,813486861,C,303723250,B,813486861,C,303723250,B
117,Kareem,Backstreets,412213544.0,412213544.0,BARBRA,142444833.0,303723250.0,BARBRA,142444833.0,303723250.0,A,False,Gen1,Antony,303723250,Gen1,303723250,Pat,631311759,800981516,BARBRA,142444833,142444833,Ralph,800981516,,142444833,C,303723250,B,142444833,C,303723250,B
118,JACKELYN,Season of the Witch,437136721.0,437136721.0,FERMINA,167740021.0,303723250.0,FERMINA,167740021.0,303723250.0,A,False,Gen1,Antony,303723250,Gen1,303723250,Pat,631311759,800981516,FERMINA,167740021,167740021,Ralph,800981516,,167740021,B,303723250,B,167740021,B,303723250,B
119,Gordon,Crumblin' Down,863071961.0,863071961.0,FERMINA,167740021.0,303723250.0,FERMINA,167740021.0,303723250.0,C,False,Gen1,Antony,303723250,Gen1,303723250,Pat,631311759,800981516,FERMINA,167740021,167740021,Ralph,800981516,,167740021,B,303723250,B,167740021,B,303723250,B
120,Zaire,Sweet Jane (Live),365903446.0,365903446.0,GIANNA,52478713.0,303723250.0,GIANNA,52478713.0,303723250.0,B,True,Gen1,Antony,303723250,Gen1,303723250,Pat,631311759,800981516,GIANNA,52478713,52478713,Ralph,800981516,,52478713,C,303723250,B,52478713,C,303723250,B
121,WALTRAUD,Sorry,510254410.0,510254410.0,GWENN,109882960.0,303723250.0,GWENN,109882960.0,303723250.0,B,True,Gen1,Antony,303723250,Gen1,303723250,Pat,631311759,800981516,GWENN,109882960,109882960,Ralph,800981516,,109882960,A,303723250,B,109882960,A,303723250,B
122,WALTRAUD,Sorry,510254410.0,510254410.0,GWENN,109882960.0,303723250.0,GWENN,109882960.0,303723250.0,B,True,Gen1,Antony,303723250,Gen1,303723250,Pat,631311759,800981516,Randy,109882960,109882960,Ralph,800981516,,109882960,A,303723250,B,109882960,A,303723250,B
123,LEON,The Stroke,750967743.0,750967743.0,OCTAVIA,873742803.0,303723250.0,OCTAVIA,873742803.0,303723250.0,A,False,Gen1,Antony,303723250,Gen1,303723250,Pat,631311759,800981516,OCTAVIA,873742803,873742803,Ralph,800981516,,873742803,B,303723250,B,873742803,B,303723250,B
124,Johnathon,Sgt. Pepper's Lonely Hearts Club Band,952533864.0,952533864.0,KARISSA,543426712.0,303723250.0,KARISSA,543426712.0,303723250.0,C,False,Gen1,Antony,303723250,Gen1,303723250,Pat,631311759,800981516,KARISSA,543426712,543426712,Ralph,800981516,,543426712,C,303723250,B,543426712,C,303723250,B
125,Braeden,R.O.C.K. In the U.S.A.,66638983.0,66638983.0,KARISSA,543426712.0,303723250.0,KARISSA,543426712.0,303723250.0,A,False,Gen1,Antony,303723250,Gen1,303723250,Pat,631311759,800981516,KARISSA,543426712,543426712,Ralph,800981516,,543426712,C,303723250,B,543426712,C,303723250,B
126,Darryl,Buddy Holly,188417695.0,188417695.0,JONELL,452305566.0,303723250.0,JONELL,452305566.0,303723250.0,C,False,Gen1,Antony,303723250,Gen1,303723250,Pat,631311759,800981516,JONELL,452305566,452305566,Ralph,800981516,,452305566,B,303723250,B,452305566,B,303723250,B
127,MELISSA,Saturday In the Park,232173979.0,232173979.0,KRIS,839364226.0,303723250.0,KRIS,839364226.0,303723250.0,B,True,Gen1,Antony,303723250,Gen1,303723250,Pat,631311759,800981516,KRIS,839364226,839364226,Ralph,800981516,,839364226,C,303723250,B,839364226,C,303723250,B
128,NELLIE,Rockin' In the Free World,776693035.0,776693035.0,KRIS,839364226.0,303723250.0,KRIS,839364226.0,303723250.0,A,False,Gen1,Antony,303723250,Gen1,303723250,Pat,631311759,800981516,KRIS,839364226,839364226,Ralph,800981516,,839364226,C,303723250,B,839364226,C,303723250,B
129,JOEY,Southern Man,728875572.0,728875572.0,DEANE,627080032.0,303723250.0,DEANE,627080032.0,303723250.0,C,False,Gen1,Antony,303723250,Gen1,303723250,Pat,631311759,800981516,DEANE,627080032,627080032,Ralph,800981516,,627080032,C,303723250,B,627080032,C,303723250,B
130,KRYSTYNA,Monkey Man,775165144.0,775165144.0,JOHANA,152799947.0,303723250.0,JOHANA,152799947.0,303723250.0,B,True,Gen1,Antony,303723250,Gen1,303723250,Pat,631311759,800981516,JOHANA,152799947,152799947,Ralph,800981516,,152799947,B,303723250,B,152799947,B,303723250,B
131,ANNELIESE,Harmony,564456962.0,564456962.0,JOHANA,152799947.0,303723250.0,JOHANA,152799947.0,303723250.0,B,True,Gen1,Antony,303723250,Gen1,303723250,Pat,631311759,800981516,JOHANA,152799947,152799947,Ralph,800981516,,152799947,B,303723250,B,152799947,B,303723250,B
132,Addison,Carpet Crawlers,716168690.0,716168690.0,JOY,823934417.0,303723250.0,JOY,823934417.0,303723250.0,A,False,Gen1,Antony,303723250,Gen1,303723250,Pat,631311759,800981516,JOY,823934417,823934417,Ralph,800981516,,823934417,A,303723250,B,823934417,A,303723250,B
133,Nathanial,Long Stick Goes Boom,879718302.0,879718302.0,JOY,823934417.0,303723250.0,JOY,823934417.0,303723250.0,A,False,Gen1,Antony,303723250,Gen1,303723250,Pat,631311759,800981516,JOY,823934417,823934417,Ralph,800981516,,823934417,A,303723250,B,823934417,A,303723250,B
134,Denzel,Waiting for a Girl Like You,621735944.0,621735944.0,ROXANNA,858850087.0,98999899.0,ROXANNA,858850087.0,98999899.0,C,False,Gen1,Sawyer,98999899,Gen1,98999899,Mary,225766667,800981516,ROXANNA,858850087,858850087,Ralph,800981516,,858850087,B,98999899,B,858850087,B,98999899,B
135,Jordon,No Quarter,252856280.0,252856280.0,JOANE,284906937.0,98999899.0,JOANE,284906937.0,98999899.0,B,True,Gen1,Sawyer,98999899,Gen1,98999899,Mary,225766667,800981516,JOANE,284906937,284906937,Ralph,800981516,,284906937,C,98999899,B,284906937,C,98999899,B
136,Glenn,Tiny Dancer,228463497.0,228463497.0,MALORIE,785972587.0,98999899.0,MALORIE,785972587.0,98999899.0,C,False,Gen1,Sawyer,98999899,Gen1,98999899,Mary,225766667,800981516,MALORIE,785972587,785972587,Ralph,800981516,,785972587,B,98999899,B,785972587,B,98999899,B
137,Lonnie,Something In the Air,606326924.0,606326924.0,SONG,739930909.0,98999899.0,SONG,739930909.0,98999899.0,B,True,Gen1,Sawyer,98999899,Gen1,98999899,Mary,225766667,800981516,SONG,739930909,739930909,Ralph,800981516,,739930909,A,98999899,B,739930909,A,98999899,B
138,Jaylen,Interstate Love Song,438115745.0,438115745.0,YANG,267447917.0,98999899.0,YANG,267447917.0,98999899.0,C,False,Gen1,Sawyer,98999899,Gen1,98999899,Mary,225766667,800981516,YANG,267447917,267447917,Ralph,800981516,,267447917,C,98999899,B,267447917,C,98999899,B
139,Cullen,Sirens,835404403.0,835404403.0,SALLIE,68174929.0,98999899.0,SALLIE,68174929.0,98999899.0,C,False,Gen1,Sawyer,98999899,Gen1,98999899,Mary,225766667,800981516,SALLIE,68174929,68174929,Ralph,800981516,,68174929,C,98999899,B,68174929,C,98999899,B
140,MAO,You Could Be Mine,779259425.0,779259425.0,HWA,265602119.0,98999899.0,HWA,265602119.0,98999899.0,C,False,Gen1,Sawyer,98999899,Gen1,98999899,Mary,225766667,800981516,HWA,265602119,265602119,Ralph,800981516,,265602119,C,98999899,B,265602119,C,98999899,B
141,ARLETTE,Only You Know And I Know,360561327.0,360561327.0,SHELLIE,966283262.0,98999899.0,SHELLIE,966283262.0,98999899.0,A,False,Gen1,Sawyer,98999899,Gen1,98999899,Mary,225766667,800981516,SHELLIE,966283262,966283262,Ralph,800981516,,966283262,C,98999899,B,966283262,C,98999899,B
142,Ernest,Fire Woman,679854408.0,679854408.0,SHELLIE,966283262.0,98999899.0,SHELLIE,966283262.0,98999899.0,C,False,Gen1,Sawyer,98999899,Gen1,98999899,Mary,225766667,800981516,SHELLIE,966283262,966283262,Ralph,800981516,,966283262,C,98999899,B,966283262,C,98999899,B
143,LUCI,Turn The Page,178467663.0,178467663.0,HELLEN,172209298.0,98999899.0,HELLEN,172209298.0,98999899.0,C,False,Gen1,Sawyer,98999899,Gen1,98999899,Mary,225766667,800981516,HELLEN,172209298,172209298,Ralph,800981516,,172209298,C,98999899,B,172209298,C,98999899,B
144,Gonzalo,Get It While You Can,174605697.0,174605697.0,RUFINA,908492913.0,98999899.0,RUFINA,908492913.0,98999899.0,B,True,Gen1,Sawyer,98999899,Gen1,98999899,Mary,225766667,800981516,RUFINA,908492913,908492913,Ralph,800981516,,908492913,A,98999899,B,908492913,A,98999899,B
145,Deonte,Tell It Like It Is,915810840.0,915810840.0,PENELOPE,384042912.0,98999899.0,PENELOPE,384042912.0,98999899.0,B,True,Gen1,Sawyer,98999899,Gen1,98999899,Mary,225766667,800981516,PENELOPE,384042912,384042912,Ralph,800981516,,384042912,C,98999899,B,384042912,C,98999899,B
146,JULIANN,Enter Sandman,371234752.0,371234752.0,GIANNA,52478713.0,98999899.0,GIANNA,52478713.0,98999899.0,C,False,Gen1,Sawyer,98999899,Gen1,98999899,Mary,225766667,800981516,GIANNA,52478713,52478713,Ralph,800981516,,52478713,C,98999899,B,52478713,C,98999899,B
147,LATRICIA,Do You Remember Rock 'n' Roll Radio,543165348.0,543165348.0,GIANNA,52478713.0,98999899.0,GIANNA,52478713.0,98999899.0,A,False,Gen1,Sawyer,98999899,Gen1,98999899,Mary,225766667,800981516,GIANNA,52478713,52478713,Ralph,800981516,,52478713,C,98999899,B,52478713,C,98999899,B
148,Gilberto,I Wanna Rock,84186420.0,84186420.0,GWENN,109882960.0,98999899.0,GWENN,109882960.0,98999899.0,A,False,Gen1,Sawyer,98999899,Gen1,98999899,Mary,225766667,800981516,GWENN,109882960,109882960,Ralph,800981516,,109882960,A,98999899,B,109882960,A,98999899,B
149,Gilberto,I Wanna Rock,84186420.0,84186420.0,GWENN,109882960.0,98999899.0,GWENN,109882960.0,98999899.0,A,False,Gen1,Sawyer,98999899,Gen1,98999899,Mary,225766667,800981516,Randy,109882960,109882960,Ralph,800981516,,109882960,A,98999899,B,109882960,A,98999899,B
150,RUSSELL,The Boys Of Summer,151015181.0,151015181.0,AURA,931542825.0,98999899.0,AURA,931542825.0,98999899.0,A,False,Gen1,Sawyer,98999899,Gen1,98999899,Mary,225766667,800981516,AURA,931542825,931542825,Ralph,800981516,,931542825,C,98999899,B,931542825,C,98999899,B
151,Donte,Wait,171083113.0,171083113.0,OCTAVIA,873742803.0,98999899.0,OCTAVIA,873742803.0,98999899.0,C,False,Gen1,Sawyer,98999899,Gen1,98999899,Mary,225766667,800981516,OCTAVIA,873742803,873742803,Ralph,800981516,,873742803,B,98999899,B,873742803,B,98999899,B
152,Heath,Jeremy,785029364.0,785029364.0,RANA,849068796.0,98999899.0,RANA,849068796.0,98999899.0,C,False,Gen1,Sawyer,98999899,Gen1,98999899,Mary,225766667,800981516,RANA,849068796,849068796,Ralph,800981516,,849068796,A,98999899,B,849068796,A,98999899,B
153,GLENNIE,PLAY THAT FUNKY MUSIC,235745062.0,235745062.0,AKILAH,687124956.0,98999899.0,AKILAH,687124956.0,98999899.0,B,True,Gen1,Sawyer,98999899,Gen1,98999899,Mary,225766667,800981516,AKILAH,687124956,687124956,Ralph,800981516,,687124956,B,98999899,B,687124956,B,98999899,B
154,Diego,Breaking The Law,963832495.0,963832495.0,KARISSA,543426712.0,98999899.0,KARISSA,543426712.0,98999899.0,C,False,Gen1,Sawyer,98999899,Gen1,98999899,Mary,225766667,800981516,KARISSA,543426712,543426712,Ralph,800981516,,543426712,C,98999899,B,543426712,C,98999899,B
155,MAY,Takin' It To The Streets,909699612.0,909699612.0,JONELL,452305566.0,98999899.0,JONELL,452305566.0,98999899.0,B,True,Gen1,Sawyer,98999899,Gen1,98999899,Mary,225766667,800981516,JONELL,452305566,452305566,Ralph,800981516,,452305566,B,98999899,B,452305566,B,98999899,B
156,Darrius,I Wanna Rock,208515097.0,208515097.0,KRIS,839364226.0,98999899.0,KRIS,839364226.0,98999899.0,B,True,Gen1,Sawyer,98999899,Gen1,98999899,Mary,225766667,800981516,KRIS,839364226,839364226,Ralph,800981516,,839364226,C,98999899,B,839364226,C,98999899,B
157,Kolby,Roller,426919710.0,426919710.0,ELFREDA,550261202.0,98999899.0,ELFREDA,550261202.0,98999899.0,B,True,Gen1,Sawyer,98999899,Gen1,98999899,Mary,225766667,800981516,ELFREDA,550261202,550261202,Ralph,800981516,,550261202,C,98999899,B,550261202,C,98999899,B
158,KARI,Gypsy,485414482.0,485414482.0,ROXANNA,858850087.0,857956630.0,ROXANNA,858850087.0,857956630.0,B,True,Gen1,Eliseo,857956630,Gen1,857956630,Mary,225766667,800981516,ROXANNA,858850087,858850087,Ralph,800981516,,858850087,B,857956630,A,858850087,B,857956630,A
159,WANDA,Life's Been Good,253603836.0,253603836.0,LILIANA,154656326.0,857956630.0,LILIANA,154656326.0,857956630.0,B,True,Gen1,Eliseo,857956630,Gen1,857956630,Mary,225766667,800981516,LILIANA,154656326,154656326,Ralph,800981516,,154656326,A,857956630,A,154656326,A,857956630,A
160,Rashawn,Rumors In The Air,128708359.0,128708359.0,ADRIANNA,895601231.0,857956630.0,ADRIANNA,895601231.0,857956630.0,C,False,Gen1,Eliseo,857956630,Gen1,857956630,Mary,225766667,800981516,ADRIANNA,895601231,895601231,Ralph,800981516,,895601231,C,857956630,A,895601231,C,857956630,A
161,ROSEMARY,It's Still Rock And Roll To Me,457272549.0,457272549.0,YANG,267447917.0,857956630.0,YANG,267447917.0,857956630.0,B,True,Gen1,Eliseo,857956630,Gen1,857956630,Mary,225766667,800981516,YANG,267447917,267447917,Ralph,800981516,,267447917,C,857956630,A,267447917,C,857956630,A
162,Jesse,Top of the World,852470219.0,852470219.0,YANG,267447917.0,857956630.0,YANG,267447917.0,857956630.0,C,False,Gen1,Eliseo,857956630,Gen1,857956630,Mary,225766667,800981516,YANG,267447917,267447917,Ralph,800981516,,267447917,C,857956630,A,267447917,C,857956630,A
163,Kadin,CALIFORNIA DREAMIN',809371205.0,809371205.0,YANG,267447917.0,857956630.0,YANG,267447917.0,857956630.0,A,False,Gen1,Eliseo,857956630,Gen1,857956630,Mary,225766667,800981516,YANG,267447917,267447917,Ralph,800981516,,267447917,C,857956630,A,267447917,C,857956630,A
