,Name,Favorite_Song,C_ID_t,E_ID_t,Mother,PH_ID_Chicken,PR_ID_Chicken,PH_Name_t,PH_ID_Egg,PR_ID_Egg,I_LOC,NW,Parent_Gen,Father,C_ID_Father,Generation,E_ID_Father,PH_Name_Father,PH_ID,PR_ID,NameCMM,GrandMother,C_IDCMM,E_IDCMM,GrandFather,C_ID_Maternal_Father,E_ID_Maternal_Father,E_IDCM,Mother_I_LOC,E_ID_FatherIL,Father_I_LOC,E_ID,GrandMother_I_LOC,GrandFather_I_LOC,Name_y,Cousin
83,KYRA,Epic,328667727.0,328667727.0,ILIANA,598175413.0,553394192.0,ILIANA,598175413.0,553394192.0,B,True,Gen1,Dashawn,553394192,Gen1,553394192,Pat,631311759,800981516,ILIANA,Liz,598175413,598175413,Ralph,800981516,,598175413,C,553394192,A,598175413,C,C,KYRA,Ross
84,CORALIE,Southbound,896984051.0,896984051.0,ILIANA,598175413.0,473017162.0,ILIANA,598175413.0,473017162.0,B,True,Gen1,Derrick,473017162,Gen1,473017162,Pat,631311759,800981516,ILIANA,Liz,598175413,598175413,Ralph,800981516,,598175413,C,473017162,A,598175413,C,C,CORALIE,Zander
85,SHERY,Modern Love,786774075.0,786774075.0,ILIANA,598175413.0,933690821.0,ILIANA,598175413.0,933690821.0,A,False,Gen1,Jaylin,933690821,Gen1,933690821,Mary,225766667,800981516,ILIANA,Liz,598175413,598175413,Ralph,800981516,,598175413,C,933690821,B,598175413,C,C,SHERY,CELENA
86,Jerome,Intruder/ Pretty Woman,200478948.0,200478948.0,ILIANA,598175413.0,933690821.0,ILIANA,598175413.0,933690821.0,A,False,Gen1,Jaylin,933690821,Gen1,933690821,Mary,225766667,800981516,ILIANA,Liz,598175413,598175413,Ralph,800981516,,598175413,C,933690821,B,598175413,C,C,Jerome,KAMI
87,Tristen,UNDERCOVER OF THE NIGHT,773503642.0,773503642.0,ILIANA,598175413.0,789856705.0,ILIANA,598175413.0,789856705.0,A,False,Gen1,Gaige,789856705,Gen1,789856705,Barb,397591248,800981516,ILIANA,Liz,598175413,598175413,Ralph,800981516,,598175413,C,789856705,A,598175413,C,C,Tristen,CAROLIN
88,Jackie,Thunder Road,183605057.0,183605057.0,ILIANA,598175413.0,536339090.0,ILIANA,598175413.0,536339090.0,A,False,Gen1,Glenn,536339090,Gen1,536339090,Barb,397591248,800981516,ILIANA,Liz,598175413,598175413,Ralph,800981516,,598175413,C,536339090,C,598175413,C,C,Jackie,ANGEL
89,Ali,Street Corner Serenade,329755196.0,329755196.0,ILIANA,598175413.0,30363405.0,ILIANA,598175413.0,30363405.0,C,False,Gen1,Allan,30363405,Gen1,30363405,Pat,631311759,800981516,ILIANA,Liz,598175413,598175413,Ralph,800981516,,598175413,C,30363405,B,598175413,C,C,Ali,ELEANORE
90,MILAGRO,Bell Bottom Blues,461050433.0,461050433.0,ILIANA,598175413.0,521167154.0,ILIANA,598175413.0,521167154.0,B,True,Gen1,Tobias,521167154,Gen1,521167154,Mary,225766667,800981516,ILIANA,Liz,598175413,598175413,Ralph,800981516,,598175413,C,521167154,C,598175413,C,C,MILAGRO,EFFIE
91,NICKY,Can't Buy Me Love,112428145.0,112428145.0,ILIANA,598175413.0,767163035.0,ILIANA,598175413.0,767163035.0,A,False,Gen1,Rogelio,767163035,Gen1,767163035,Pat,631311759,800981516,ILIANA,Liz,598175413,598175413,Ralph,800981516,,598175413,C,767163035,B,598175413,C,C,NICKY,Johan
92,Trever,What If I Came Knocking,462938795.0,462938795.0,ILIANA,598175413.0,767163035.0,ILIANA,598175413.0,767163035.0,C,False,Gen1,Rogelio,767163035,Gen1,767163035,Pat,631311759,800981516,ILIANA,Liz,598175413,598175413,Ralph,800981516,,598175413,C,767163035,B,598175413,C,C,Trever,CHRISTAL
93,Zachariah,CAN'T GET IT OUT OF MY HEAD,853177290.0,853177290.0,ILIANA,598175413.0,550261202.0,ILIANA,598175413.0,550261202.0,C,False,Gen1,Garrison,550261202,Gen1,550261202,Mary,225766667,800981516,ILIANA,Liz,598175413,598175413,Ralph,800981516,,598175413,C,550261202,B,598175413,C,C,Zachariah,Domenic
94,Addison,You're In My Heart (The Final Acclaim),967089021.0,967089021.0,ILIANA,598175413.0,797726697.0,ILIANA,598175413.0,797726697.0,B,True,Gen1,Braydon,797726697,Gen1,797726697,Liz,630559425,800981516,ILIANA,Liz,598175413,598175413,Ralph,800981516,,598175413,C,797726697,C,598175413,C,C,Addison,DELMA
95,CATHERIN,My Own Worst Enemy,808858548.0,808858548.0,ILIANA,598175413.0,775121405.0,ILIANA,598175413.0,775121405.0,A,False,Gen1,Steven,775121405,Gen1,775121405,Liz,630559425,800981516,ILIANA,Liz,598175413,598175413,Ralph,800981516,,598175413,C,775121405,A,598175413,C,C,CATHERIN,IMELDA
96,TOBI,Still of the Night,29249976.0,29249976.0,ILIANA,598175413.0,472295211.0,ILIANA,598175413.0,472295211.0,C,False,Gen1,Roy,472295211,Gen1,472295211,Barb,397591248,800981516,ILIANA,Liz,598175413,598175413,Ralph,800981516,,598175413,C,472295211,C,598175413,C,C,TOBI,CORALIE
97,Elian,Almost Hear You Sigh,803590029.0,803590029.0,ILIANA,598175413.0,120625354.0,ILIANA,598175413.0,120625354.0,A,False,Gen1,Zachery,120625354,Gen1,120625354,Barb,397591248,800981516,ILIANA,Liz,598175413,598175413,Ralph,800981516,,598175413,C,120625354,A,598175413,C,C,Elian,RAE
98,CELENA,Civil War,681302756.0,681302756.0,ILIANA,598175413.0,862253912.0,ILIANA,598175413.0,862253912.0,A,False,Gen1,Nigel,862253912,Gen1,862253912,Pat,631311759,800981516,ILIANA,Liz,598175413,598175413,Ralph,800981516,,598175413,C,862253912,B,598175413,C,C,CELENA,Bernardo
99,CAROLIN,Under My Wheels,920219833.0,920219833.0,ILIANA,598175413.0,862253912.0,ILIANA,598175413.0,862253912.0,C,False,Gen1,Nigel,862253912,Gen1,862253912,Pat,631311759,800981516,ILIANA,Liz,598175413,598175413,Ralph,800981516,,598175413,C,862253912,B,598175413,C,C,CAROLIN,MICHELE
100,SHALANDA,Take On Me,442435494.0,442435494.0,ILIANA,598175413.0,216432846.0,ILIANA,598175413.0,216432846.0,C,False,Gen1,Miguel,216432846,Gen1,216432846,Liz,630559425,800981516,ILIANA,Liz,598175413,598175413,Ralph,800981516,,598175413,C,216432846,B,598175413,C,C,SHALANDA,Johnnie
101,DIAN,Immigrant Song,567529931.0,567529931.0,MARLEEN,621081892.0,773595312.0,MARLEEN,621081892.0,773595312.0,B,True,Gen1,Easton,773595312,Gen1,773595312,Barb,397591248,800981516,MARLEEN,Mary,621081892,621081892,Ralph,800981516,,621081892,A,773595312,C,621081892,A,A,DIAN,Hayden
102,Jamie,Helplessly Hoping,476444931.0,476444931.0,MARLEEN,621081892.0,870351723.0,MARLEEN,621081892.0,870351723.0,B,True,Gen1,Lincoln,870351723,Gen1,870351723,Pat,631311759,800981516,MARLEEN,Mary,621081892,621081892,Ralph,800981516,,621081892,A,870351723,A,621081892,A,A,Jamie,DARLA
103,Kory,The Long Run,406720683.0,406720683.0,MARLEEN,621081892.0,870351723.0,MARLEEN,621081892.0,870351723.0,B,True,Gen1,Lincoln,870351723,Gen1,870351723,Pat,631311759,800981516,MARLEEN,Mary,621081892,621081892,Ralph,800981516,,621081892,A,870351723,A,621081892,A,A,Kory,PAIGE
104,KEESHA,I CAN SEE CLEARLY NOW,995389000.0,995389000.0,MARLEEN,621081892.0,443353346.0,MARLEEN,621081892.0,443353346.0,B,True,Gen1,Samir,443353346,Gen1,443353346,Mary,225766667,800981516,MARLEEN,Mary,621081892,621081892,Ralph,800981516,,621081892,A,443353346,A,621081892,A,A,KEESHA,DIAN
105,Keshawn,Suite: Judy Blue Eyes,838141241.0,838141241.0,MARLEEN,621081892.0,955524027.0,MARLEEN,621081892.0,955524027.0,A,False,Gen1,Tommy,955524027,Gen1,955524027,Mary,225766667,800981516,MARLEEN,Mary,621081892,621081892,Ralph,800981516,,621081892,A,955524027,C,621081892,A,A,Keshawn,Eddie
106,Ruben,Sundown,894620971.0,894620971.0,MARLEEN,621081892.0,287055622.0,MARLEEN,621081892.0,287055622.0,C,False,Gen1,Eli,287055622,Gen1,287055622,Pat,631311759,800981516,MARLEEN,Mary,621081892,621081892,Ralph,800981516,,621081892,A,287055622,A,621081892,A,A,Ruben,Judah
107,Asa,The Boys Are Back In Town,880935095.0,880935095.0,MARLEEN,621081892.0,866881069.0,MARLEEN,621081892.0,866881069.0,A,False,Gen1,Anderson,866881069,Gen1,866881069,Barb,397591248,800981516,MARLEEN,Mary,621081892,621081892,Ralph,800981516,,621081892,A,866881069,B,621081892,A,A,Asa,ANASTACIA
108,ELADIA,City of the Angels,746960350.0,746960350.0,MARLEEN,621081892.0,854600776.0,MARLEEN,621081892.0,854600776.0,B,True,Gen1,Levi,854600776,Gen1,854600776,Pat,631311759,800981516,MARLEEN,Mary,621081892,621081892,Ralph,800981516,,621081892,A,854600776,B,621081892,A,A,ELADIA,Neal
109,TIMOTHY,Cold Hard Bitch,67768768.0,67768768.0,MARLEEN,621081892.0,690515072.0,MARLEEN,621081892.0,690515072.0,C,False,Gen1,Draven,690515072,Gen1,690515072,Pat,631311759,800981516,MARLEEN,Mary,621081892,621081892,Ralph,800981516,,621081892,A,690515072,A,621081892,A,A,TIMOTHY,Dewayne
110,MAYOLA,Free for All,579030417.0,579030417.0,MARLEEN,621081892.0,30363405.0,MARLEEN,621081892.0,30363405.0,C,False,Gen1,Allan,30363405,Gen1,30363405,Pat,631311759,800981516,MARLEEN,Mary,621081892,621081892,Ralph,800981516,,621081892,A,30363405,B,621081892,A,A,MAYOLA,ANNETTE
111,Cole,New Sensation,171908891.0,171908891.0,MARLEEN,621081892.0,767163035.0,MARLEEN,621081892.0,767163035.0,B,True,Gen1,Rogelio,767163035,Gen1,767163035,Pat,631311759,800981516,MARLEEN,Mary,621081892,621081892,Ralph,800981516,,621081892,A,767163035,B,621081892,A,A,Cole,Gino
112,BONITA,Us and Them,110632645.0,110632645.0,MARLEEN,621081892.0,550261202.0,MARLEEN,621081892.0,550261202.0,B,True,Gen1,Garrison,550261202,Gen1,550261202,Mary,225766667,800981516,MARLEEN,Mary,621081892,621081892,Ralph,800981516,,621081892,A,550261202,B,621081892,A,A,BONITA,Eliseo
113,Kylan,"Somehow, Somewhere, Someway",225685635.0,225685635.0,MARLEEN,621081892.0,550261202.0,MARLEEN,621081892.0,550261202.0,B,True,Gen1,Garrison,550261202,Gen1,550261202,Mary,225766667,800981516,MARLEEN,Mary,621081892,621081892,Ralph,800981516,,621081892,A,550261202,B,621081892,A,A,Kylan,MELISSA
114,Gabriel,Feels Like the First Time,114460490.0,114460490.0,MARLEEN,621081892.0,775121405.0,MARLEEN,621081892.0,775121405.0,A,False,Gen1,Steven,775121405,Gen1,775121405,Liz,630559425,800981516,MARLEEN,Mary,621081892,621081892,Ralph,800981516,,621081892,A,775121405,A,621081892,A,A,Gabriel,Clifton
115,Grayson,Friday on My Mind,449174782.0,449174782.0,MARLEEN,621081892.0,14586865.0,MARLEEN,621081892.0,14586865.0,A,False,Gen1,Ethan,14586865,Gen1,14586865,Barb,397591248,800981516,MARLEEN,Mary,621081892,621081892,Ralph,800981516,,621081892,A,14586865,A,621081892,A,A,Grayson,CALLIE
116,Brennen,Magic,630117478.0,630117478.0,MARLEEN,621081892.0,119329546.0,MARLEEN,621081892.0,119329546.0,C,False,Gen1,Matthew,119329546,Gen1,119329546,Pat,631311759,800981516,MARLEEN,Mary,621081892,621081892,Ralph,800981516,,621081892,A,119329546,B,621081892,A,A,Brennen,Vincent
117,TRENA,Jungleland,667232633.0,667232633.0,MARLEEN,621081892.0,650882381.0,MARLEEN,621081892.0,650882381.0,B,True,Gen1,Karson,650882381,Gen1,650882381,Barb,397591248,800981516,MARLEEN,Mary,621081892,621081892,Ralph,800981516,,621081892,A,650882381,A,621081892,A,A,TRENA,Keon
118,MIA,Dr. Feelgood,28222680.0,28222680.0,MARLEEN,621081892.0,650882381.0,MARLEEN,621081892.0,650882381.0,A,False,Gen1,Karson,650882381,Gen1,650882381,Barb,397591248,800981516,MARLEEN,Mary,621081892,621081892,Ralph,800981516,,621081892,A,650882381,A,621081892,A,A,MIA,Jayson
119,GAIL,Boulevard,371689281.0,371689281.0,MARLEEN,621081892.0,472295211.0,MARLEEN,621081892.0,472295211.0,B,True,Gen1,Roy,472295211,Gen1,472295211,Barb,397591248,800981516,MARLEEN,Mary,621081892,621081892,Ralph,800981516,,621081892,A,472295211,C,621081892,A,A,GAIL,Zakary
120,ALVA,Night Moves,879862512.0,879862512.0,MARLEEN,621081892.0,216432846.0,MARLEEN,621081892.0,216432846.0,C,False,Gen1,Miguel,216432846,Gen1,216432846,Liz,630559425,800981516,MARLEEN,Mary,621081892,621081892,Ralph,800981516,,621081892,A,216432846,B,621081892,A,A,ALVA,Neal
121,FRANCES,Polly,365366338.0,365366338.0,MARLEEN,621081892.0,216432846.0,MARLEEN,621081892.0,216432846.0,B,True,Gen1,Miguel,216432846,Gen1,216432846,Liz,630559425,800981516,MARLEEN,Mary,621081892,621081892,Ralph,800981516,,621081892,A,216432846,B,621081892,A,A,FRANCES,ROBBIN
122,Jayson,Fortunate Son,139111186.0,139111186.0,MARLEEN,621081892.0,409300483.0,MARLEEN,621081892.0,409300483.0,C,False,Gen1,Kellen,409300483,Gen1,409300483,Pat,631311759,800981516,MARLEEN,Mary,621081892,621081892,Ralph,800981516,,621081892,A,409300483,B,621081892,A,A,Jayson,DALIA
123,Leon,Strike up the Band,856456126.0,856456126.0,CATARINA,468233022.0,773595312.0,CATARINA,468233022.0,773595312.0,C,False,Gen1,Easton,773595312,Gen1,773595312,Barb,397591248,800981516,CATARINA,Pat,468233022,468233022,Ralph,800981516,,468233022,B,773595312,C,468233022,B,B,Leon,Zackery
124,Cristopher,Don't Ask Me Why,513616397.0,513616397.0,CATARINA,468233022.0,967323615.0,CATARINA,468233022.0,967323615.0,B,True,Gen1,Muhammad,967323615,Gen1,967323615,Barb,397591248,800981516,CATARINA,Pat,468233022,468233022,Ralph,800981516,,468233022,B,967323615,B,468233022,B,B,Cristopher,RONALD
125,CAROLEE,Changes,211255526.0,211255526.0,CATARINA,468233022.0,457028849.0,CATARINA,468233022.0,457028849.0,A,False,Gen1,Deonte,457028849,Gen1,457028849,Pat,631311759,800981516,CATARINA,Pat,468233022,468233022,Ralph,800981516,,468233022,B,457028849,C,468233022,B,B,CAROLEE,GERALDINE
126,Chaim,The Memory Remains,249980558.0,249980558.0,CATARINA,468233022.0,457028849.0,CATARINA,468233022.0,457028849.0,C,False,Gen1,Deonte,457028849,Gen1,457028849,Pat,631311759,800981516,CATARINA,Pat,468233022,468233022,Ralph,800981516,,468233022,B,457028849,C,468233022,B,B,Chaim,CRISTIE
127,Miles,Blaze of Glory,804036141.0,804036141.0,CATARINA,468233022.0,457028849.0,CATARINA,468233022.0,457028849.0,A,False,Gen1,Deonte,457028849,Gen1,457028849,Pat,631311759,800981516,CATARINA,Pat,468233022,468233022,Ralph,800981516,,468233022,B,457028849,C,468233022,B,B,Miles,Jesse
128,Zackery,STILL THE ONE,173289871.0,173289871.0,CATARINA,468233022.0,762431730.0,CATARINA,468233022.0,762431730.0,C,False,Gen1,Kamron,762431730,Gen1,762431730,Liz,630559425,800981516,CATARINA,Pat,468233022,468233022,Ralph,800981516,,468233022,B,762431730,B,468233022,B,B,Zackery,BLANCH
129,JACQUETTA,Sunday Bloody Sunday,167715738.0,167715738.0,CATARINA,468233022.0,518692123.0,CATARINA,468233022.0,518692123.0,B,True,Gen1,Kane,518692123,Gen1,518692123,Barb,397591248,800981516,CATARINA,Pat,468233022,468233022,Ralph,800981516,,468233022,B,518692123,C,468233022,B,B,JACQUETTA,Sawyer
130,Forrest,Been Caught Stealing,339583064.0,339583064.0,CATARINA,468233022.0,518692123.0,CATARINA,468233022.0,518692123.0,B,True,Gen1,Kane,518692123,Gen1,518692123,Barb,397591248,800981516,CATARINA,Pat,468233022,468233022,Ralph,800981516,,468233022,B,518692123,C,468233022,B,B,Forrest,DELANA
131,Kristian,Low Rider,805371185.0,805371185.0,CATARINA,468233022.0,102634120.0,CATARINA,468233022.0,102634120.0,C,False,Gen1,Bernard,102634120,Gen1,102634120,Pat,631311759,800981516,CATARINA,Pat,468233022,468233022,Ralph,800981516,,468233022,B,102634120,A,468233022,B,B,Kristian,KATRINA
132,MELANIA,Back Off Boogaloo,420033010.0,420033010.0,CATARINA,468233022.0,955524027.0,CATARINA,468233022.0,955524027.0,B,True,Gen1,Tommy,955524027,Gen1,955524027,Mary,225766667,800981516,CATARINA,Pat,468233022,468233022,Ralph,800981516,,468233022,B,955524027,C,468233022,B,B,MELANIA,KASSANDRA
133,NATASHA,Bullet With Butterfly Wings,516069554.0,516069554.0,CATARINA,468233022.0,955524027.0,CATARINA,468233022.0,955524027.0,C,False,Gen1,Tommy,955524027,Gen1,955524027,Mary,225766667,800981516,CATARINA,Pat,468233022,468233022,Ralph,800981516,,468233022,B,955524027,C,468233022,B,B,NATASHA,ANGEL
134,LYNN,Hey Nineteen,683056424.0,683056424.0,CATARINA,468233022.0,542838249.0,CATARINA,468233022.0,542838249.0,A,False,Gen1,Vincenzo,542838249,Gen1,542838249,Mary,225766667,800981516,CATARINA,Pat,468233022,468233022,Ralph,800981516,,468233022,B,542838249,A,468233022,B,B,LYNN,Drake
135,Korey,Don't Let The Sun Go Down On Me,658556440.0,658556440.0,CATARINA,468233022.0,600554862.0,CATARINA,468233022.0,600554862.0,C,False,Gen1,Reid,600554862,Gen1,600554862,Liz,630559425,800981516,CATARINA,Pat,468233022,468233022,Ralph,800981516,,468233022,B,600554862,A,468233022,B,B,Korey,Dario
136,Kaden,Bound for the Floor,468506616.0,468506616.0,CATARINA,468233022.0,866881069.0,CATARINA,468233022.0,866881069.0,A,False,Gen1,Anderson,866881069,Gen1,866881069,Barb,397591248,800981516,CATARINA,Pat,468233022,468233022,Ralph,800981516,,468233022,B,866881069,B,468233022,B,B,Kaden,Malachi
137,Branson,Your Wildest Dreams,148607694.0,148607694.0,CATARINA,468233022.0,334058719.0,CATARINA,468233022.0,334058719.0,B,True,Gen1,Marques,334058719,Gen1,334058719,Pat,631311759,800981516,CATARINA,Pat,468233022,468233022,Ralph,800981516,,468233022,B,334058719,C,468233022,B,B,Branson,ANGEL
138,Nicolas,Kashmir,523293484.0,523293484.0,CATARINA,468233022.0,509012901.0,CATARINA,468233022.0,509012901.0,A,False,Gen1,Jeremiah,509012901,Gen1,509012901,Pat,631311759,800981516,CATARINA,Pat,468233022,468233022,Ralph,800981516,,468233022,B,509012901,B,468233022,B,B,Nicolas,Nikolas
139,Garrison,Perry Mason,309525291.0,309525291.0,CATARINA,468233022.0,509012901.0,CATARINA,468233022.0,509012901.0,A,False,Gen1,Jeremiah,509012901,Gen1,509012901,Pat,631311759,800981516,CATARINA,Pat,468233022,468233022,Ralph,800981516,,468233022,B,509012901,B,468233022,B,B,Garrison,WANETA
140,Rhett,Badge,912603148.0,912603148.0,CATARINA,468233022.0,690515072.0,CATARINA,468233022.0,690515072.0,A,False,Gen1,Draven,690515072,Gen1,690515072,Pat,631311759,800981516,CATARINA,Pat,468233022,468233022,Ralph,800981516,,468233022,B,690515072,A,468233022,B,B,Rhett,Keshawn
141,Genaro,The Boys Of Summer,817916216.0,817916216.0,CATARINA,468233022.0,521167154.0,CATARINA,468233022.0,521167154.0,C,False,Gen1,Tobias,521167154,Gen1,521167154,Mary,225766667,800981516,CATARINA,Pat,468233022,468233022,Ralph,800981516,,468233022,B,521167154,C,468233022,B,B,Genaro,Peter
142,CAMERON,Trampled Under Foot,176454373.0,176454373.0,CATARINA,468233022.0,797726697.0,CATARINA,468233022.0,797726697.0,A,False,Gen1,Braydon,797726697,Gen1,797726697,Liz,630559425,800981516,CATARINA,Pat,468233022,468233022,Ralph,800981516,,468233022,B,797726697,C,468233022,B,B,CAMERON,Malik
143,Alessandro,Roadrunner,916103962.0,916103962.0,CATARINA,468233022.0,775121405.0,CATARINA,468233022.0,775121405.0,A,False,Gen1,Steven,775121405,Gen1,775121405,Liz,630559425,800981516,CATARINA,Pat,468233022,468233022,Ralph,800981516,,468233022,B,775121405,A,468233022,B,B,Alessandro,PHUNG
144,DELANA,Big Log,937447100.0,937447100.0,CATARINA,468233022.0,890606190.0,CATARINA,468233022.0,890606190.0,C,False,Gen1,Bobby,890606190,Gen1,890606190,Barb,397591248,800981516,CATARINA,Pat,468233022,468233022,Ralph,800981516,,468233022,B,890606190,C,468233022,B,B,DELANA,SHANIKA
145,Bruce,Still Loving You,806787123.0,806787123.0,CATARINA,468233022.0,890606190.0,CATARINA,468233022.0,890606190.0,B,True,Gen1,Bobby,890606190,Gen1,890606190,Barb,397591248,800981516,CATARINA,Pat,468233022,468233022,Ralph,800981516,,468233022,B,890606190,C,468233022,B,B,Bruce,MORA
146,MAIRE,Headkeeper,164128632.0,164128632.0,CATARINA,468233022.0,650882381.0,CATARINA,468233022.0,650882381.0,A,False,Gen1,Karson,650882381,Gen1,650882381,Barb,397591248,800981516,CATARINA,Pat,468233022,468233022,Ralph,800981516,,468233022,B,650882381,A,468233022,B,B,MAIRE,SOPHIA
147,Jayce,Love Is Like Oxygen,713009880.0,713009880.0,CATARINA,468233022.0,314063231.0,CATARINA,468233022.0,314063231.0,A,False,Gen1,Sawyer,314063231,Gen1,314063231,Mary,225766667,800981516,CATARINA,Pat,468233022,468233022,Ralph,800981516,,468233022,B,314063231,A,468233022,B,B,Jayce,AURA
148,EULALIA,The Letter,324000043.0,324000043.0,CATARINA,468233022.0,120625354.0,CATARINA,468233022.0,120625354.0,A,False,Gen1,Zachery,120625354,Gen1,120625354,Barb,397591248,800981516,CATARINA,Pat,468233022,468233022,Ralph,800981516,,468233022,B,120625354,A,468233022,B,B,EULALIA,Landen
149,Trenton,Close My Eyes Forever,47282119.0,47282119.0,CATARINA,468233022.0,120625354.0,CATARINA,468233022.0,120625354.0,B,True,Gen1,Zachery,120625354,Gen1,120625354,Barb,397591248,800981516,CATARINA,Pat,468233022,468233022,Ralph,800981516,,468233022,B,120625354,A,468233022,B,B,Trenton,THORA
150,TARYN,Never,49724361.0,49724361.0,CATARINA,468233022.0,862253912.0,CATARINA,468233022.0,862253912.0,C,False,Gen1,Nigel,862253912,Gen1,862253912,Pat,631311759,800981516,CATARINA,Pat,468233022,468233022,Ralph,800981516,,468233022,B,862253912,B,468233022,B,B,TARYN,Bryson
151,Drake,Check It Out,539880589.0,539880589.0,CATARINA,468233022.0,862253912.0,CATARINA,468233022.0,862253912.0,A,False,Gen1,Nigel,862253912,Gen1,862253912,Pat,631311759,800981516,CATARINA,Pat,468233022,468233022,Ralph,800981516,,468233022,B,862253912,B,468233022,B,B,Drake,Cristopher
152,Leon,Wheels Of Fortune,703840846.0,703840846.0,CATARINA,468233022.0,862253912.0,CATARINA,468233022.0,862253912.0,B,True,Gen1,Nigel,862253912,Gen1,862253912,Pat,631311759,800981516,CATARINA,Pat,468233022,468233022,Ralph,800981516,,468233022,B,862253912,B,468233022,B,B,Leon,EUGENIA
153,KRYSTLE,Da Da Doo Ron Ron,786471870.0,786471870.0,CATARINA,468233022.0,216432846.0,CATARINA,468233022.0,216432846.0,B,True,Gen1,Miguel,216432846,Gen1,216432846,Liz,630559425,800981516,CATARINA,Pat,468233022,468233022,Ralph,800981516,,468233022,B,216432846,B,468233022,B,B,KRYSTLE,Isaiah
154,ANASTACIA,Can't Stand Losing You,307281710.0,307281710.0,BARBIE,238196972.0,773595312.0,BARBIE,238196972.0,773595312.0,B,True,Gen1,Easton,773595312,Gen1,773595312,Barb,397591248,800981516,BARBIE,Mary,238196972,238196972,Ralph,800981516,,238196972,A,773595312,C,238196972,A,A,ANASTACIA,Aric
155,JUSTIN,Magic Bus,635516242.0,635516242.0,BARBIE,238196972.0,518692123.0,BARBIE,238196972.0,518692123.0,B,True,Gen1,Kane,518692123,Gen1,518692123,Barb,397591248,800981516,BARBIE,Mary,238196972,238196972,Ralph,800981516,,238196972,A,518692123,C,238196972,A,A,JUSTIN,MAGDALEN
156,Kevin,Miss You,718010740.0,718010740.0,BARBIE,238196972.0,518692123.0,BARBIE,238196972.0,518692123.0,A,False,Gen1,Kane,518692123,Gen1,518692123,Barb,397591248,800981516,BARBIE,Mary,238196972,238196972,Ralph,800981516,,238196972,A,518692123,C,238196972,A,A,Kevin,Terrance
157,LORIA,Intruder/ Pretty Woman,642424877.0,642424877.0,BARBIE,238196972.0,443353346.0,BARBIE,238196972.0,443353346.0,B,True,Gen1,Samir,443353346,Gen1,443353346,Mary,225766667,800981516,BARBIE,Mary,238196972,238196972,Ralph,800981516,,238196972,A,443353346,A,238196972,A,A,LORIA,ANNETTE
