,Name_t,Favorite_Song,C_ID_t,E_ID_t,Mother,PH_ID_Chicken,PR_ID_Chicken,PH_Name_t,PH_ID_Egg,PR_ID_Egg,IH_LOC,NW,Parent_Gen,Name_Father,C_ID_Father,Generation,E_ID_Father,PH_Name_Father,PH_ID,PR_ID
161,MARINDA,Tonight She Comes,698082071.0,698082071.0,VALENCIA,469517415.0,585598796.0,VALENCIA,469517415.0,585598796.0,A,False,Gen1,Maxwell,585598796,Gen1,585598796,Barb,397591248,800981516
162,OZIE,Day Tripper,622783133.0,622783133.0,DONALD,588069897.0,585598796.0,DONALD,588069897.0,585598796.0,B,True,Gen1,Maxwell,585598796,Gen1,585598796,Barb,397591248,800981516
163,LECIA,No One to Run With,872010660.0,872010660.0,DAYSI,470948256.0,585598796.0,DAYSI,470948256.0,585598796.0,C,False,Gen1,Maxwell,585598796,Gen1,585598796,Barb,397591248,800981516
164,WANDA,Empty Spaces,393363737.0,393363737.0,CHARLOTT,184064731.0,585598796.0,CHARLOTT,184064731.0,585598796.0,A,False,Gen1,Maxwell,585598796,Gen1,585598796,Barb,397591248,800981516
165,KARINE,Sugar Mountain,354663342.0,354663342.0,CLAIRE,740172297.0,585598796.0,CLAIRE,740172297.0,585598796.0,A,False,Gen1,Maxwell,585598796,Gen1,585598796,Barb,397591248,800981516
166,MAGAN,Hollywood Nights,490444687.0,490444687.0,PHILOMENA,667447653.0,585598796.0,PHILOMENA,667447653.0,585598796.0,B,True,Gen1,Maxwell,585598796,Gen1,585598796,Barb,397591248,800981516
167,HILDA,Breadfan,477939021.0,477939021.0,DEEDRA,738169747.0,585598796.0,DEEDRA,738169747.0,585598796.0,A,False,Gen1,Maxwell,585598796,Gen1,585598796,Barb,397591248,800981516
168,CORDIA,One Love,465067718.0,465067718.0,ELIZA,781565078.0,585598796.0,ELIZA,781565078.0,585598796.0,C,False,Gen1,Maxwell,585598796,Gen1,585598796,Barb,397591248,800981516
169,CUC,Break On Through,721745185.0,721745185.0,DANELLE,24517643.0,585598796.0,DANELLE,24517643.0,585598796.0,B,True,Gen1,Maxwell,585598796,Gen1,585598796,Barb,397591248,800981516
170,DOMINGA,Wishing Well,950812634.0,950812634.0,ALENA,685636472.0,585598796.0,ALENA,685636472.0,585598796.0,A,False,Gen1,Maxwell,585598796,Gen1,585598796,Barb,397591248,800981516
171,LINH,I Still Haven't Found What I'm Looking For,855109161.0,855109161.0,KORTNEY,458284728.0,585598796.0,KORTNEY,458284728.0,585598796.0,A,False,Gen1,Maxwell,585598796,Gen1,585598796,Barb,397591248,800981516
172,TEQUILA,You Can Leave Your Hat On (Live),48039208.0,48039208.0,KAYLENE,853998911.0,585598796.0,KAYLENE,853998911.0,585598796.0,C,False,Gen1,Maxwell,585598796,Gen1,585598796,Barb,397591248,800981516
173,TRUDIE,Authority Song,418927484.0,418927484.0,LYNDSEY,236336642.0,585598796.0,LYNDSEY,236336642.0,585598796.0,A,False,Gen1,Maxwell,585598796,Gen1,585598796,Barb,397591248,800981516
174,ROXANE,Hysteria,534610309.0,534610309.0,VALENCIA,469517415.0,585598796.0,VALENCIA,469517415.0,585598796.0,A,False,Gen1,Maxwell,585598796,Gen1,585598796,Barb,397591248,800981516
175,NUMBERS,I Don't Want To Know,841654349.0,841654349.0,CLARITA,837680646.0,585598796.0,CLARITA,837680646.0,585598796.0,B,True,Gen1,Maxwell,585598796,Gen1,585598796,Barb,397591248,800981516
176,LEEANNA,"Always With Me, Always With You",987706590.0,987706590.0,CHERISH,772211637.0,585598796.0,CHERISH,772211637.0,585598796.0,C,False,Gen1,Maxwell,585598796,Gen1,585598796,Barb,397591248,800981516
177,Marcel,Empty Spaces/young Lust,177004773.0,177004773.0,LORELEI,67652556.0,585598796.0,LORELEI,67652556.0,585598796.0,A,False,Gen1,Maxwell,585598796,Gen1,585598796,Barb,397591248,800981516
178,Isai,Space Cowboy,357010537.0,357010537.0,DANELLE,24517643.0,585598796.0,DANELLE,24517643.0,585598796.0,A,False,Gen1,Maxwell,585598796,Gen1,585598796,Barb,397591248,800981516
179,Julien,I Know I'm Losing You,5239663.0,5239663.0,DEANDREA,167740021.0,585598796.0,DEANDREA,167740021.0,585598796.0,C,False,Gen1,Maxwell,585598796,Gen1,585598796,Barb,397591248,800981516
180,Dominik,That Was Yesterday,277468195.0,277468195.0,PALMIRA,947646042.0,585598796.0,PALMIRA,947646042.0,585598796.0,A,False,Gen1,Maxwell,585598796,Gen1,585598796,Barb,397591248,800981516
181,Gerald,Little Lies,956523917.0,956523917.0,CAREN,606523844.0,585598796.0,CAREN,606523844.0,585598796.0,A,False,Gen1,Maxwell,585598796,Gen1,585598796,Barb,397591248,800981516
182,Triston,Shot Down In Flames,535711049.0,535711049.0,ALTHEA,438668483.0,585598796.0,ALTHEA,438668483.0,585598796.0,A,False,Gen1,Maxwell,585598796,Gen1,585598796,Barb,397591248,800981516
183,Trey,After Midnight,440693861.0,440693861.0,EBONY,802336212.0,585598796.0,EBONY,802336212.0,585598796.0,C,False,Gen1,Maxwell,585598796,Gen1,585598796,Barb,397591248,800981516
184,Ulises,Ain't Even Done With the Night,872343305.0,872343305.0,URSULA,531161372.0,585598796.0,URSULA,531161372.0,585598796.0,C,False,Gen1,Maxwell,585598796,Gen1,585598796,Barb,397591248,800981516
185,Esteban,Holiday (Live),238826032.0,238826032.0,ALEXA,117706579.0,585598796.0,ALEXA,117706579.0,585598796.0,C,False,Gen1,Maxwell,585598796,Gen1,585598796,Barb,397591248,800981516
186,Asa,The Great Gig In the Sky,362023760.0,362023760.0,URSULA,531161372.0,585598796.0,URSULA,531161372.0,585598796.0,C,False,Gen1,Maxwell,585598796,Gen1,585598796,Barb,397591248,800981516
187,Jackson,Back Off Boogaloo,349887210.0,349887210.0,KAYLENE,853998911.0,585598796.0,KAYLENE,853998911.0,585598796.0,A,False,Gen1,Maxwell,585598796,Gen1,585598796,Barb,397591248,800981516
188,CLARENCE,Reelin' in the Years,39354351.0,39354351.0,PALMIRA,947646042.0,762873661.0,PALMIRA,947646042.0,762873661.0,C,False,Gen1,Ronaldo,762873661,Gen1,762873661,Liz,630559425,800981516
189,MODESTA,2112: Overture / The Temples of Syrinx (Chronicles Version),371124758.0,371124758.0,PHILOMENA,667447653.0,762873661.0,PHILOMENA,667447653.0,762873661.0,C,False,Gen1,Ronaldo,762873661,Gen1,762873661,Liz,630559425,800981516
190,MARILU,Diamond Dogs,382323389.0,382323389.0,BRUNA,251327657.0,762873661.0,BRUNA,251327657.0,762873661.0,B,True,Gen1,Ronaldo,762873661,Gen1,762873661,Liz,630559425,800981516
191,KIESHA,Art For Arts Sake,172602202.0,172602202.0,KENNA,334058719.0,762873661.0,KENNA,334058719.0,762873661.0,B,True,Gen1,Ronaldo,762873661,Gen1,762873661,Liz,630559425,800981516
192,ZONA,Enter Sandman,469688151.0,469688151.0,ALEXA,117706579.0,762873661.0,ALEXA,117706579.0,762873661.0,A,False,Gen1,Ronaldo,762873661,Gen1,762873661,Liz,630559425,800981516
193,SHIRLEY,For Your Life,303150983.0,303150983.0,LORRINE,169163902.0,762873661.0,LORRINE,169163902.0,762873661.0,B,True,Gen1,Ronaldo,762873661,Gen1,762873661,Liz,630559425,800981516
194,ALVA,Everybody Wants Some!!,914292353.0,914292353.0,PALMIRA,947646042.0,762873661.0,PALMIRA,947646042.0,762873661.0,B,True,Gen1,Ronaldo,762873661,Gen1,762873661,Liz,630559425,800981516
195,LUCI,God Save The Queen,404052067.0,404052067.0,ONITA,467219506.0,762873661.0,ONITA,467219506.0,762873661.0,A,False,Gen1,Ronaldo,762873661,Gen1,762873661,Liz,630559425,800981516
196,FREEDA,Too Many People,658215926.0,658215926.0,DEEDRA,738169747.0,762873661.0,DEEDRA,738169747.0,762873661.0,B,True,Gen1,Ronaldo,762873661,Gen1,762873661,Liz,630559425,800981516
197,RETHA,Tusk,164116190.0,164116190.0,BRUNA,251327657.0,762873661.0,BRUNA,251327657.0,762873661.0,A,False,Gen1,Ronaldo,762873661,Gen1,762873661,Liz,630559425,800981516
198,CHANTELLE,Friends,424433193.0,424433193.0,LINN,623187307.0,762873661.0,LINN,623187307.0,762873661.0,C,False,Gen1,Ronaldo,762873661,Gen1,762873661,Liz,630559425,800981516
199,ZELDA,Saturday In the Park,953192601.0,953192601.0,MICHA,975564104.0,762873661.0,MICHA,975564104.0,762873661.0,A,False,Gen1,Ronaldo,762873661,Gen1,762873661,Liz,630559425,800981516
200,TOMOKO,Loving You Sunday Morning,246590032.0,246590032.0,KERI,780022278.0,762873661.0,KERI,780022278.0,762873661.0,A,False,Gen1,Ronaldo,762873661,Gen1,762873661,Liz,630559425,800981516
201,JOHNSIE,You Can Call Me Al,314761432.0,314761432.0,DANELLE,24517643.0,762873661.0,DANELLE,24517643.0,762873661.0,C,False,Gen1,Ronaldo,762873661,Gen1,762873661,Liz,630559425,800981516
202,Cameron,Sunset Grill,311140169.0,311140169.0,KATELYN,853996335.0,762873661.0,KATELYN,853996335.0,762873661.0,C,False,Gen1,Ronaldo,762873661,Gen1,762873661,Liz,630559425,800981516
203,Rhett,Day Tripper,942751882.0,942751882.0,LISBETH,166292825.0,762873661.0,LISBETH,166292825.0,762873661.0,A,False,Gen1,Ronaldo,762873661,Gen1,762873661,Liz,630559425,800981516
204,Johnathon,I'm a Man,180638092.0,180638092.0,PHILOMENA,667447653.0,762873661.0,PHILOMENA,667447653.0,762873661.0,C,False,Gen1,Ronaldo,762873661,Gen1,762873661,Liz,630559425,800981516
205,Timothy,Why Can't This Be Love,116870320.0,116870320.0,URSULA,531161372.0,762873661.0,URSULA,531161372.0,762873661.0,C,False,Gen1,Ronaldo,762873661,Gen1,762873661,Liz,630559425,800981516
206,Stephen,Thunder Island,573971644.0,573971644.0,JOEL,557133457.0,762873661.0,JOEL,557133457.0,762873661.0,A,False,Gen1,Ronaldo,762873661,Gen1,762873661,Liz,630559425,800981516
207,Justus,Love Me Two Times,954704847.0,954704847.0,ONITA,467219506.0,762873661.0,ONITA,467219506.0,762873661.0,A,False,Gen1,Ronaldo,762873661,Gen1,762873661,Liz,630559425,800981516
208,Elias,A Face In The Crowd,140972716.0,140972716.0,ALTHEA,438668483.0,762873661.0,ALTHEA,438668483.0,762873661.0,C,False,Gen1,Ronaldo,762873661,Gen1,762873661,Liz,630559425,800981516
209,Freddy,The Load-out/stay,868684897.0,868684897.0,MITSUKO,413557007.0,762873661.0,MITSUKO,413557007.0,762873661.0,B,True,Gen1,Ronaldo,762873661,Gen1,762873661,Liz,630559425,800981516
210,CAMILLE,Cradle of Love,254174310.0,254174310.0,KERI,780022278.0,159398693.0,KERI,780022278.0,159398693.0,A,False,Gen1,Rowan,159398693,Gen1,159398693,Liz,630559425,800981516
211,MERRIE,It's A Long Way To The Top,119618553.0,119618553.0,ASIA,417641352.0,159398693.0,ASIA,417641352.0,159398693.0,B,True,Gen1,Rowan,159398693,Gen1,159398693,Liz,630559425,800981516
212,MARCENE,Heartbreaker/Living Loving Maid (She's Just A Woman),50372726.0,50372726.0,DIANNE,976288876.0,159398693.0,DIANNE,976288876.0,159398693.0,A,False,Gen1,Rowan,159398693,Gen1,159398693,Liz,630559425,800981516
213,MILDRED,Blue On Black,216223014.0,216223014.0,KARIMA,3703835.0,159398693.0,KARIMA,3703835.0,159398693.0,A,False,Gen1,Rowan,159398693,Gen1,159398693,Liz,630559425,800981516
214,FLAVIA,You Belong to the City,221268752.0,221268752.0,DAYSI,470948256.0,159398693.0,DAYSI,470948256.0,159398693.0,A,False,Gen1,Rowan,159398693,Gen1,159398693,Liz,630559425,800981516
215,MAUDE,Monkey Wrench,104051100.0,104051100.0,KARIMA,3703835.0,159398693.0,KARIMA,3703835.0,159398693.0,C,False,Gen1,Rowan,159398693,Gen1,159398693,Liz,630559425,800981516
216,LORELEI,Hold The Line,306485930.0,306485930.0,DANELLE,24517643.0,159398693.0,DANELLE,24517643.0,159398693.0,C,False,Gen1,Rowan,159398693,Gen1,159398693,Liz,630559425,800981516
217,JOSETTE,Hold Me,987982290.0,987982290.0,RAYMONDE,8100096.0,159398693.0,RAYMONDE,8100096.0,159398693.0,C,False,Gen1,Rowan,159398693,Gen1,159398693,Liz,630559425,800981516
218,JOLYN,Romeo And Juliet,236774369.0,236774369.0,GEORGANN,544841661.0,159398693.0,GEORGANN,544841661.0,159398693.0,C,False,Gen1,Rowan,159398693,Gen1,159398693,Liz,630559425,800981516
219,MINH,Only the Young,942002752.0,942002752.0,LATRINA,998541997.0,159398693.0,LATRINA,998541997.0,159398693.0,A,False,Gen1,Rowan,159398693,Gen1,159398693,Liz,630559425,800981516
220,JI,Band on the Run,575631227.0,575631227.0,SIGRID,665554047.0,159398693.0,SIGRID,665554047.0,159398693.0,C,False,Gen1,Rowan,159398693,Gen1,159398693,Liz,630559425,800981516
221,VERONIQUE,GIMME SOME LOVIN',414391938.0,414391938.0,ELIZA,781565078.0,159398693.0,ELIZA,781565078.0,159398693.0,B,True,Gen1,Rowan,159398693,Gen1,159398693,Liz,630559425,800981516
222,KLARA,Jailbreak,813188104.0,813188104.0,LISBETH,166292825.0,159398693.0,LISBETH,166292825.0,159398693.0,C,False,Gen1,Rowan,159398693,Gen1,159398693,Liz,630559425,800981516
223,VERNIA,Jack & Diane,959964824.0,959964824.0,KAYLENE,853998911.0,159398693.0,KAYLENE,853998911.0,159398693.0,A,False,Gen1,Rowan,159398693,Gen1,159398693,Liz,630559425,800981516
224,Kane,Send Her My Love,190965170.0,190965170.0,CLARITA,837680646.0,159398693.0,CLARITA,837680646.0,159398693.0,B,True,Gen1,Rowan,159398693,Gen1,159398693,Liz,630559425,800981516
225,Brock,Jesus Is Just Alright,758877200.0,758877200.0,NAKISHA,568944416.0,159398693.0,NAKISHA,568944416.0,159398693.0,A,False,Gen1,Rowan,159398693,Gen1,159398693,Liz,630559425,800981516
226,Angelo,I'm So Glad,72030382.0,72030382.0,MITSUKO,413557007.0,159398693.0,MITSUKO,413557007.0,159398693.0,C,False,Gen1,Rowan,159398693,Gen1,159398693,Liz,630559425,800981516
227,Conor,Itchycoo Park,822791589.0,822791589.0,TRUDIE,656829586.0,159398693.0,TRUDIE,656829586.0,159398693.0,B,True,Gen1,Rowan,159398693,Gen1,159398693,Liz,630559425,800981516
228,Holden,The Kid Is Hot Tonite,130988440.0,130988440.0,KIYOKO,978825302.0,159398693.0,KIYOKO,978825302.0,159398693.0,A,False,Gen1,Rowan,159398693,Gen1,159398693,Liz,630559425,800981516
229,Rhett,Like a Rolling Stone,973416815.0,973416815.0,SUSANN,553394192.0,159398693.0,SUSANN,553394192.0,159398693.0,B,True,Gen1,Rowan,159398693,Gen1,159398693,Liz,630559425,800981516
230,Jeremy,Flying High Again,77644874.0,77644874.0,DEANN,926888028.0,159398693.0,DEANN,926888028.0,159398693.0,B,True,Gen1,Rowan,159398693,Gen1,159398693,Liz,630559425,800981516
231,Perry,Free Ride,729846297.0,729846297.0,ERMA,357704368.0,159398693.0,ERMA,357704368.0,159398693.0,B,True,Gen1,Rowan,159398693,Gen1,159398693,Liz,630559425,800981516
232,Nathan,Nothing Else Matters,174767149.0,174767149.0,ALAINE,76709333.0,159398693.0,ALAINE,76709333.0,159398693.0,A,False,Gen1,Rowan,159398693,Gen1,159398693,Liz,630559425,800981516
233,Brant,The First Cut Is The Deepest,438283962.0,438283962.0,ALENA,685636472.0,159398693.0,ALENA,685636472.0,159398693.0,C,False,Gen1,Rowan,159398693,Gen1,159398693,Liz,630559425,800981516
234,Fernando,Bad Moon Rising,642049272.0,642049272.0,LEIDA,743662901.0,159398693.0,LEIDA,743662901.0,159398693.0,A,False,Gen1,Rowan,159398693,Gen1,159398693,Liz,630559425,800981516
235,Quintin,Redneck Friend,320866580.0,320866580.0,MICHA,975564104.0,159398693.0,MICHA,975564104.0,159398693.0,C,False,Gen1,Rowan,159398693,Gen1,159398693,Liz,630559425,800981516
236,Keanu,Long Live Rock,920884259.0,920884259.0,LISBETH,166292825.0,159398693.0,LISBETH,166292825.0,159398693.0,A,False,Gen1,Rowan,159398693,Gen1,159398693,Liz,630559425,800981516
237,Shawn,Manic Depression,305759915.0,305759915.0,CLARITA,837680646.0,159398693.0,CLARITA,837680646.0,159398693.0,C,False,Gen1,Rowan,159398693,Gen1,159398693,Liz,630559425,800981516
238,Jaeden,Get A Haircut,456230120.0,456230120.0,LESIA,443353346.0,159398693.0,LESIA,443353346.0,159398693.0,B,True,Gen1,Rowan,159398693,Gen1,159398693,Liz,630559425,800981516
239,HENRIETTA,Road To Nowhere,978483165.0,978483165.0,ALTHEA,438668483.0,170209024.0,ALTHEA,438668483.0,170209024.0,C,False,Gen1,Carson,170209024,Gen1,170209024,Mary,225766667,800981516
240,RAYMONDE,The Fool On The Hill,972997565.0,972997565.0,DOROTHA,429368417.0,170209024.0,DOROTHA,429368417.0,170209024.0,A,False,Gen1,Carson,170209024,Gen1,170209024,Mary,225766667,800981516
241,NADENE,Stay,890766049.0,890766049.0,DIANNE,976288876.0,170209024.0,DIANNE,976288876.0,170209024.0,A,False,Gen1,Carson,170209024,Gen1,170209024,Mary,225766667,800981516
242,OLETA,Cum On Feel the Noize,173741090.0,173741090.0,KATELYN,853996335.0,170209024.0,KATELYN,853996335.0,170209024.0,B,True,Gen1,Carson,170209024,Gen1,170209024,Mary,225766667,800981516
243,JUNKO,Turn To Stone,950911968.0,950911968.0,KENNA,334058719.0,170209024.0,KENNA,334058719.0,170209024.0,B,True,Gen1,Carson,170209024,Gen1,170209024,Mary,225766667,800981516
244,ALESHA,Walk Away,307403748.0,307403748.0,DEANN,926888028.0,170209024.0,DEANN,926888028.0,170209024.0,A,False,Gen1,Carson,170209024,Gen1,170209024,Mary,225766667,800981516
245,UTE,THESE EYES,612497484.0,612497484.0,HANNELORE,452295024.0,170209024.0,HANNELORE,452295024.0,170209024.0,C,False,Gen1,Carson,170209024,Gen1,170209024,Mary,225766667,800981516
246,KAYLENE,No Time,789759560.0,789759560.0,MARVA,926985715.0,170209024.0,MARVA,926985715.0,170209024.0,C,False,Gen1,Carson,170209024,Gen1,170209024,Mary,225766667,800981516
247,ELISA,Let 'Em In,147062222.0,147062222.0,SUSANN,553394192.0,170209024.0,SUSANN,553394192.0,170209024.0,A,False,Gen1,Carson,170209024,Gen1,170209024,Mary,225766667,800981516
248,RHONA,I've Seen All Good People,795655207.0,795655207.0,TIESHA,283501077.0,170209024.0,TIESHA,283501077.0,170209024.0,B,True,Gen1,Carson,170209024,Gen1,170209024,Mary,225766667,800981516
249,DANIELLE,Going to California,867038812.0,867038812.0,THORA,5077958.0,170209024.0,THORA,5077958.0,170209024.0,B,True,Gen1,Carson,170209024,Gen1,170209024,Mary,225766667,800981516
250,WINTER,Woman,455549582.0,455549582.0,BRUNA,251327657.0,170209024.0,BRUNA,251327657.0,170209024.0,B,True,Gen1,Carson,170209024,Gen1,170209024,Mary,225766667,800981516
251,LORAINE,Learning to Fly,882671729.0,882671729.0,CHARLOTT,184064731.0,170209024.0,CHARLOTT,184064731.0,170209024.0,B,True,Gen1,Carson,170209024,Gen1,170209024,Mary,225766667,800981516
252,Warren,With A Little Help From My Friends,19321292.0,19321292.0,DAYSI,470948256.0,170209024.0,DAYSI,470948256.0,170209024.0,A,False,Gen1,Carson,170209024,Gen1,170209024,Mary,225766667,800981516
253,Kenneth,Like a Rolling Stone,522603788.0,522603788.0,TRUDIE,656829586.0,170209024.0,TRUDIE,656829586.0,170209024.0,A,False,Gen1,Carson,170209024,Gen1,170209024,Mary,225766667,800981516
254,Karson,Rocky Mountain Way,694443038.0,694443038.0,CHARLIE,255511571.0,170209024.0,CHARLIE,255511571.0,170209024.0,A,False,Gen1,Carson,170209024,Gen1,170209024,Mary,225766667,800981516
255,Aaron,Mr. Brownstone,611991147.0,611991147.0,CHANG,68733723.0,170209024.0,CHANG,68733723.0,170209024.0,C,False,Gen1,Carson,170209024,Gen1,170209024,Mary,225766667,800981516
256,Rasheed,Tuesday's Gone,135641643.0,135641643.0,LISBETH,166292825.0,170209024.0,LISBETH,166292825.0,170209024.0,C,False,Gen1,Carson,170209024,Gen1,170209024,Mary,225766667,800981516
257,Lewis,Take the Long Way Home,212279309.0,212279309.0,DANELLE,24517643.0,170209024.0,DANELLE,24517643.0,170209024.0,B,True,Gen1,Carson,170209024,Gen1,170209024,Mary,225766667,800981516
258,Alonzo,Fame,300711375.0,300711375.0,ASIA,417641352.0,170209024.0,ASIA,417641352.0,170209024.0,A,False,Gen1,Carson,170209024,Gen1,170209024,Mary,225766667,800981516
259,Julio,Take Me In Your Arms,16235494.0,16235494.0,MELVA,488423280.0,170209024.0,MELVA,488423280.0,170209024.0,B,True,Gen1,Carson,170209024,Gen1,170209024,Mary,225766667,800981516
260,Marquis,T.N.T.,294535191.0,294535191.0,ALTHEA,438668483.0,170209024.0,ALTHEA,438668483.0,170209024.0,C,False,Gen1,Carson,170209024,Gen1,170209024,Mary,225766667,800981516
261,Milton,No Sugar Tonight / New Mother Nature,223276743.0,223276743.0,ELIZA,781565078.0,170209024.0,ELIZA,781565078.0,170209024.0,C,False,Gen1,Carson,170209024,Gen1,170209024,Mary,225766667,800981516
262,JACQUELYNN,I'll Fall In Love Again,260780479.0,260780479.0,DELPHA,739930909.0,425921788.0,DELPHA,739930909.0,425921788.0,A,False,Gen1,Micheal,425921788,Gen1,425921788,Liz,630559425,800981516
263,EVITA,A Saturday Club Xmas/Crimble Medley,582722547.0,582722547.0,MAI,923371386.0,425921788.0,MAI,923371386.0,425921788.0,B,True,Gen1,Micheal,425921788,Gen1,425921788,Liz,630559425,800981516
264,EULAH,Wonderous Stories,944214376.0,944214376.0,TRICIA,461684744.0,425921788.0,TRICIA,461684744.0,425921788.0,A,False,Gen1,Micheal,425921788,Gen1,425921788,Liz,630559425,800981516
265,TANA,Suzie Q,890493854.0,890493854.0,ALTHEA,438668483.0,425921788.0,ALTHEA,438668483.0,425921788.0,A,False,Gen1,Micheal,425921788,Gen1,425921788,Liz,630559425,800981516
266,DELFINA,Rockin' In the Free World,675073046.0,675073046.0,MICHA,975564104.0,425921788.0,MICHA,975564104.0,425921788.0,B,True,Gen1,Micheal,425921788,Gen1,425921788,Liz,630559425,800981516
267,DELORES,Top Jimmy,337178190.0,337178190.0,DEANDREA,167740021.0,425921788.0,DEANDREA,167740021.0,425921788.0,C,False,Gen1,Micheal,425921788,Gen1,425921788,Liz,630559425,800981516
